task,kind,partition,algorithm,seed,budget,fe,physical_calls,seconds,unique_evaluated,audit_pass,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,audit_fallbacks,model_authorized,model_fits,surrogate_predictions,stage,overrides
tour_h4,tour,holdout,nsga2_guarded,13506,1024,1024,1024,1.3656393410001328,1010,True,0.1243531408063711,0.0005347765346516,0.0008888012583333,0.9166666666666666,False,22.0,24.0,0.0005347765346516,0.0005347765343496,0.0008532492088679,0,0,15,5769,confirm,73.0
tour_h3,tour,holdout,scalar_linear,13505,1024,1024,1024,2.167738417999999,909,True,0.0832690676305732,0.0010533387467726,0.0006223778529411,0.8823529411764706,False,15.0,17.0,0.0010533387467726,0.0010533387495005,0.0006223778506356,0,0,15,3368,confirm,289.0
rgv_h3,rgv,holdout,unguarded_linear,13512,1024,1024,1024,1.8177084290000491,981,True,0.0762673074667972,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4812,confirm,195.0
job_h2,job,holdout,raw_linear,13509,1024,1024,1024,1.170833410000114,1002,True,0.1204434342715846,0.0212843621672515,0.0100017275281024,0.6896551724137931,False,25.0,29.0,0.0212843621672515,0.021284362153671,0.0100017275201098,0,0,15,5560,confirm,36.0
job_h1,job,holdout,nsga2_typed,13511,1024,1024,1024,1.0068008590001227,912,True,0.1367728237679658,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,0,0,confirm,0.0
tour_h2,tour,holdout,unguarded_linear,13505,1024,1024,1024,1.4320776819999992,1001,True,0.0926688310737696,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5640,confirm,30.0
rgv_h2,rgv,holdout,unguarded_linear,13503,1024,1024,1024,1.8697731469999328,987,True,0.0639096195356793,0.0035162613478292,0.00111731844,0.8,False,4.0,5.0,0.0035162613478292,0.0035162613351353,0.0011173184357541,0,0,15,4446,confirm,139.0
tour_h3,tour,holdout,no_uncertainty_linear,13502,1024,1024,1024,1.784033437000062,968,True,0.0732790787512265,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4419,confirm,44.0
job_h3,job,holdout,no_uncertainty_linear,13510,1024,1024,1024,1.5828934290000234,982,True,0.1020725299168956,5.861053768012878e-05,0.0001518577554343,0.9565217391304348,False,23.0,23.0,5.861053768012878e-05,5.861053681831795e-05,0.0001518577539259,0,0,15,4824,confirm,41.0
job_h3,job,holdout,fast_v10,13507,1024,1024,1024,0.5878294220001408,992,True,0.0943078422550015,0.0021541687721882,0.0010945476476515,0.9565217391304348,False,24.0,23.0,0.0021541687721882,0.0021541687698368,0.0010945476448717,0,0,0,0,confirm,0.0
rgv_h3,rgv,holdout,fast_v10,13502,1024,1024,1024,0.6382150209999509,996,True,0.1584849524975481,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
tour_h1,tour,holdout,no_uncertainty_linear,13509,1024,1024,1024,1.857380664999937,957,True,0.1095665657998186,0.000516779638529,0.0009265511473684,0.8421052631578947,False,16.0,19.0,0.000516779638529,0.0005167796401188,0.0009265511480223,0,0,15,3989,confirm,27.0
rgv_h3,rgv,holdout,unguarded_linear,13510,1024,1024,1024,1.6583657459998449,1003,True,0.1085745890051707,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,5108,confirm,220.0
tour_h1,tour,holdout,nsga2_guarded,13508,1024,1024,1024,1.390514082999971,996,True,0.147999332756841,0.00020617925274,0.0001968325210526,0.9473684210526316,False,18.0,19.0,0.00020617925274,0.0002061792546505,0.0001968325225927,0,0,15,5595,confirm,70.0
rgv_h2,rgv,holdout,nsga2_typed,13508,1024,1024,1024,0.323405331999993,1020,True,0.0672563468546597,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,nsga2_typed,13511,1024,1024,1024,0.4092134550000992,1020,True,0.1705562576041238,0.0,0.0,1.0,True,12.0,12.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
job_h2,job,holdout,no_uncertainty_linear,13504,1024,1024,1024,1.4409846560001824,998,True,0.1060936154715086,0.0022790009878033,0.0010652329344827,0.8620689655172413,False,26.0,29.0,0.0022790009878033,0.0022790009830072,0.0010652329360011,0,0,15,5424,confirm,47.0
tour_h3,tour,holdout,guarded_linear,13507,1024,1024,1024,2.0552181479999945,954,True,0.0841049717435715,9.35798432435786e-06,6.120582352941341e-05,0.9411764705882352,False,16.0,17.0,9.35798432435786e-06,9.35798359623038e-06,6.120581935836102e-05,0,0,15,4218,confirm,36.0
rgv_h1,rgv,holdout,unguarded_linear,13503,1024,1024,1024,1.7995454629999583,997,True,0.0862383016761211,0.0025007094745765,0.0005400540142857,0.8571428571428571,False,6.0,7.0,0.0025007094745765,0.0025007094330669,0.0005400540054005,0,0,15,4909,confirm,190.0
tour_h1,tour,holdout,nsga2_guarded,13506,1024,1024,1024,1.4113496390000364,1009,True,0.1532428849686234,0.0004954870521802,0.0008728172842105,0.8947368421052632,False,17.0,19.0,0.0004954870521802,0.0004954870546022,0.0008728172871358,0,0,15,5401,confirm,75.0
rgv_h3,rgv,holdout,fast_v10,13508,1024,1024,1024,0.7764288840000972,988,True,0.1614601213116054,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,no_uncertainty_linear,13501,1024,1024,1024,1.518973821000145,1012,True,0.0366050068018135,0.0014982864311507,0.0006324187583333,0.9166666666666666,False,11.0,12.0,0.0014982864311507,0.0014982864316546,0.0006324187585133,0,0,15,5572,confirm,184.0
tour_h4,tour,holdout,fast_v10,13509,1024,1024,1024,0.564237730000059,1008,True,0.1382517585886686,0.0076543699663595,0.0040783981876636,0.8333333333333334,False,22.0,24.0,0.0076543699663595,0.0076543699660794,0.0039152622602449,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,guarded_linear,13509,1024,1024,1024,1.242303353999887,1019,True,0.2018017797296651,0.0295242129529402,0.0039364618916666,0.6666666666666666,False,8.0,12.0,0.0295242129529402,0.0295242129222703,0.0039364618820666,0,0,15,6388,confirm,225.0
job_h4,job,holdout,raw_linear,13512,1024,1024,1024,1.190851382000119,1002,True,0.1410041357816765,0.0032860004593231,0.0026693961821428,0.75,False,21.0,28.0,0.0032860004593231,0.003286000461967,0.0026693961768549,0,0,15,5561,confirm,34.0
job_h1,job,holdout,unguarded_linear,13505,1024,1024,1024,2.379019515999971,863,True,0.0622087037864027,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,2714,confirm,12.0
job_h4,job,holdout,nsga2_guarded,13512,1024,1024,1024,1.439772891000075,994,True,0.1416521150552147,0.0014473768167943,0.0012280650714285,0.9285714285714286,False,26.0,28.0,0.0014473768167943,0.0014473768141824,0.001228065070205,0,0,15,5472,confirm,56.0
rgv_h1,rgv,holdout,raw_linear,13510,1024,1024,1024,1.3780148310002005,992,True,0.0972537582285165,0.0025007094745765,0.0005400540142857,0.8571428571428571,False,6.0,7.0,0.0025007094745765,0.0025007094330669,0.0005400540054005,0,0,15,4665,confirm,100.0
tour_h3,tour,holdout,raw_linear,13510,1024,1024,1024,1.8410892889999104,947,True,0.0805516593704117,0.0010439807624482,0.0005611720294117,0.9411764705882352,False,16.0,17.0,0.0010439807624482,0.0010439807659043,0.0005611720312772,0,0,15,3976,confirm,18.0
tour_h2,tour,holdout,unguarded_linear,13503,1024,1024,1024,1.820604223999908,1001,True,0.1034912859976356,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5328,confirm,28.0
rgv_h1,rgv,holdout,raw_linear,13511,1024,1024,1024,1.258862302999887,999,True,0.0931125339453152,0.0037746557623917,0.0010286743,0.8571428571428571,False,7.0,7.0,0.0037746557623917,0.0037746557480257,0.001028674296001,0,0,15,5584,confirm,142.0
rgv_h4,rgv,holdout,random_residual,13512,1024,1024,1024,1.2403517860000193,1009,True,0.0475658636800935,0.0,0.0,1.0,True,12.0,12.0,0.0,0.0,0.0,0,0,0,0,confirm,562.0
tour_h3,tour,holdout,nsga2_guarded,13503,1024,1024,1024,1.834865280000031,976,True,0.1101282279323112,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4978,confirm,59.0
job_h1,job,holdout,guarded_linear,13506,1024,1024,1024,2.4374618790000118,875,True,0.0889197422234123,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,3018,confirm,23.0
job_h4,job,holdout,fast_v10,13503,1024,1024,1024,0.5878457920000528,993,True,0.1253926270496769,0.004692020444832,0.0031852871008465,0.75,False,26.0,28.0,0.004692020444832,0.0046920204446404,0.003185287100706,0,0,0,0,confirm,0.0
job_h3,job,holdout,random_residual,13505,1024,1024,1024,1.4989621199999874,969,True,0.0984901963168181,0.0003623646267583,0.000135680847826,0.9565217391304348,False,22.0,23.0,0.0003623646267583,0.0003623646309846,0.0001356808494088,0,0,0,0,confirm,427.0
rgv_h3,rgv,holdout,raw_linear,13504,1024,1024,1024,1.592129327000066,987,True,0.1158027234317737,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4268,confirm,167.0
job_h4,job,holdout,no_uncertainty_linear,13503,1024,1024,1024,1.6281006079998406,978,True,0.1073919343566385,0.0041368709194395,0.0026032426035714,0.7857142857142857,False,24.0,28.0,0.0041368709194395,0.0041368709209705,0.0026032426028879,0,0,15,4752,confirm,30.0
rgv_h3,rgv,holdout,fast_v10,13512,1024,1024,1024,0.6804378619999625,987,True,0.0986955029136635,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
job_h1,job,holdout,nsga2_typed,13503,1024,1024,1024,0.8693990300000678,931,True,0.157258372249544,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,0,0,confirm,0.0
job_h2,job,holdout,nsga2_typed,13508,1024,1024,1024,0.4380938500000866,1007,True,0.1649573375372584,0.0082387102782615,0.0047932092241379,0.7586206896551724,False,26.0,29.0,0.0082387102782615,0.0082387102876126,0.0047932092300351,0,0,0,0,confirm,0.0
job_h4,job,holdout,random_residual,13503,1024,1024,1024,1.2245878759999869,1003,True,0.1371562926739813,0.0061990660411052,0.0031475339892857,0.8214285714285714,False,24.0,28.0,0.0061990660411052,0.0061990660457815,0.0031475339897505,0,0,0,0,confirm,511.0
rgv_h1,rgv,holdout,random_residual,13507,1024,1024,1024,1.234037269999817,999,True,0.136252018499168,0.0044824037223114,0.0010801080142857,0.7142857142857143,False,6.0,7.0,0.0044824037223114,0.0044824037007804,0.001080108010801,0,0,0,0,confirm,516.0
tour_h3,tour,holdout,raw_linear,13511,1024,1024,1024,1.9443599500000344,961,True,0.0739180668347578,0.0015199456388592,0.0011156907821896,0.9411764705882352,False,17.0,17.0,0.0015199456388592,0.0015199456359826,0.0011156907824308,0,0,15,4056,confirm,16.0
tour_h2,tour,holdout,unguarded_linear,13510,1024,1024,1024,1.5130014329999997,1002,True,0.0993444745393987,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5535,confirm,44.0
job_h2,job,holdout,no_uncertainty_linear,13501,1024,1024,1024,1.870738305000032,1002,True,0.1174030245197697,0.0075834478661976,0.0029707973172413,0.7931034482758621,False,24.0,29.0,0.0075834478661976,0.0075834478694512,0.002970797320173,0,0,15,5464,confirm,49.0
rgv_h2,rgv,holdout,random_residual,13507,1024,1024,1024,1.4239826879997963,996,True,0.1334135087945008,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,confirm,481.0
tour_h3,tour,holdout,unguarded_linear,13507,1024,1024,1024,2.287892865999993,954,True,0.0841049717435715,9.35798432435786e-06,6.120582352941341e-05,0.9411764705882352,False,16.0,17.0,9.35798432435786e-06,9.35798359623038e-06,6.120581935836102e-05,0,0,15,4218,confirm,36.0
job_h3,job,holdout,raw_linear,13512,1024,1024,1024,1.644265857999926,989,True,0.1231452443109028,0.0021358086041296,0.0018619892304347,0.8695652173913043,False,20.0,23.0,0.0021358086041296,0.0021358086058156,0.0018619892309755,0,0,15,4784,confirm,15.0
job_h4,job,holdout,nsga2_typed,13501,1024,1024,1024,0.4642513390001568,1009,True,0.17330396427153,0.0027652946164064,0.0025431750059123,0.75,False,22.0,28.0,0.0027652946164064,0.0027652946206849,0.0025431750036885,0,0,0,0,confirm,0.0
rgv_h2,rgv,holdout,nsga2_guarded,13501,1024,1024,1024,1.1224700440000106,1021,True,0.0633169371958053,0.0004917271705655,0.00054054054,0.8,False,4.0,5.0,0.0004917271705655,0.0004917271710853,0.0005405405405405,0,0,15,6617,confirm,338.0
tour_h1,tour,holdout,unguarded_linear,13511,1024,1024,1024,1.728041376999954,991,True,0.1072250571501746,0.0,0.0,1.0,True,19.0,19.0,0.0,0.0,0.0,0,0,15,4850,confirm,34.0
tour_h4,tour,holdout,unguarded_linear,13507,1024,1024,1024,1.3449746439998762,1014,True,0.0676751289599112,0.0,0.0,1.0,True,24.0,24.0,0.0,0.0,2.220446049250313e-18,0,0,15,5935,confirm,49.0
job_h2,job,holdout,fast_v10,13502,1024,1024,1024,0.6264806309998221,993,True,0.0999651864854288,0.0061039629108248,0.0036662062241379,0.7586206896551724,False,26.0,29.0,0.0061039629108248,0.0061039629196962,0.0036662062287109,0,0,0,0,confirm,0.0
tour_h4,tour,holdout,nsga2_guarded,13511,1024,1024,1024,1.4757688550000694,995,True,0.1198029573605157,0.0,0.0,1.0,True,24.0,24.0,0.0,0.0,0.0,0,0,15,5639,confirm,71.0
rgv_h3,rgv,holdout,scalar_linear,13505,1024,1024,1024,1.8204191130000709,989,True,0.1186062478290526,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4730,confirm,444.0
rgv_h1,rgv,holdout,fast_v10,13509,1024,1024,1024,0.6473016360000656,1018,True,0.1020782176105163,0.0,0.0,1.0,True,7.0,7.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
job_h4,job,holdout,fast_v10,13508,1024,1024,1024,0.6096795040000416,1003,True,0.1416997432139904,0.008633117169823,0.0061751767271477,0.6785714285714286,False,20.0,28.0,0.008633117169823,0.0086331171758894,0.006175176726057,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,unguarded_linear,13508,1024,1024,1024,1.934499398999833,977,True,0.0493419323309399,0.0094880006106022,0.0076678051749999,0.5833333333333334,False,7.0,12.0,0.0094880006106022,0.0094880006064248,0.0076678051656486,0,0,15,4337,confirm,173.0
rgv_h1,rgv,holdout,random_residual,13502,1024,1024,1024,1.4316470269998265,1007,True,0.0764757612206116,0.001248107898907,0.0009276437857142,0.8571428571428571,False,6.0,7.0,0.001248107898907,0.0012481078976358,0.0009276437847866,0,0,0,0,confirm,550.0
job_h1,job,holdout,guarded_linear,13505,1024,1024,1024,2.453913911999962,863,True,0.0622087037864027,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,2714,confirm,12.0
rgv_h3,rgv,holdout,random_residual,13511,1024,1024,1024,1.229513580999992,1006,True,0.0708382601369879,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,confirm,529.0
tour_h2,tour,holdout,guarded_linear,13511,1024,1024,1024,1.5644669549999437,1004,True,0.0964557361243876,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5469,confirm,35.0
job_h1,job,holdout,nsga2_typed,13502,1024,1024,1024,1.0091487070001222,898,True,0.1297630593665008,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,0,0,confirm,0.0
job_h1,job,holdout,scalar_linear,13505,1024,1024,1024,2.3808722730000227,854,True,0.0677774494320408,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,2746,confirm,185.0
rgv_h2,rgv,holdout,nsga2_guarded,13508,1024,1024,1024,1.1929416650000348,1020,True,0.0475091644674479,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,6754,confirm,326.0
tour_h4,tour,holdout,no_uncertainty_linear,13501,1024,1024,1024,1.2717108760000428,1016,True,0.1325003827865692,0.0,0.0,1.0,True,24.0,24.0,0.0,0.0,2.220446049250313e-18,0,0,15,6277,confirm,53.0
rgv_h1,rgv,holdout,raw_linear,13502,1024,1024,1024,1.3115655500000685,1008,True,0.0723556570693051,0.0037746557623917,0.0010286743,0.8571428571428571,False,7.0,7.0,0.0037746557623917,0.0037746557480257,0.001028674296001,0,0,15,5488,confirm,177.0
job_h4,job,holdout,nsga2_guarded,13506,1024,1024,1024,1.5473887779999131,999,True,0.1038654922349419,0.003009943381888,0.0030996325236369,0.75,False,23.0,28.0,0.003009943381888,0.0030099433871659,0.0030996325221553,0,0,15,5506,confirm,71.0
rgv_h1,rgv,holdout,unguarded_linear,13501,1024,1024,1024,2.1133980430001884,991,True,0.0389328778847377,0.0025007094745765,0.0005400540142857,0.8571428571428571,False,6.0,7.0,0.0025007094745765,0.0025007094330669,0.0005400540054005,0,0,15,4973,confirm,204.0
tour_h3,tour,holdout,scalar_linear,13512,1024,1024,1024,2.4168823499999235,923,True,0.0951721625129125,0.0010533387467726,0.0006223778529411,0.8823529411764706,False,15.0,17.0,0.0010533387467726,0.0010533387495005,0.0006223778506356,0,0,15,3385,confirm,286.0
rgv_h1,rgv,holdout,fast_v10,13505,1024,1024,1024,0.5043581540001014,1012,True,0.0849332369179748,0.0,0.0,1.0,True,7.0,7.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,unguarded_linear,13506,1024,1024,1024,2.375294810999776,970,True,0.0935702525711719,0.0094880006106022,0.0076678051749999,0.5833333333333334,False,7.0,12.0,0.0094880006106022,0.0094880006064248,0.0076678051656486,0,0,15,4279,confirm,156.0
rgv_h4,rgv,holdout,random_residual,13506,1024,1024,1024,1.451626479999959,999,True,0.0792170355395165,0.0003784420394762,0.0005351235666666,0.9166666666666666,False,12.0,12.0,0.0003784420394762,0.0003784420378461,0.0005351235648958,0,0,0,0,confirm,469.0
rgv_h4,rgv,holdout,guarded_linear,13507,1024,1024,1024,1.5925255009999546,997,True,0.1110985409736591,0.0,0.0,1.0,True,12.0,12.0,0.0,0.0,0.0,0,0,15,5227,confirm,248.0
job_h1,job,holdout,nsga2_guarded,13507,1024,1024,1024,2.1581695740001123,916,True,0.1206959712470807,0.002810071334563,0.0022092407647058,0.9411764705882352,False,16.0,17.0,0.002810071334563,0.0028100713361765,0.0022092407670061,0,0,15,3840,confirm,57.0
job_h4,job,holdout,unguarded_linear,13507,1024,1024,1024,1.4556997310000952,1001,True,0.1078337054623619,0.0017557522602659,0.0011911233357142,0.8214285714285714,False,23.0,28.0,0.0017557522602659,0.0017557522669861,0.0011911233378795,0,0,15,5336,confirm,79.0
job_h1,job,holdout,fast_v10,13501,1024,1024,1024,1.26812562300006,865,True,0.0608949902435596,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,0,0,confirm,0.0
tour_h1,tour,holdout,nsga2_typed,13505,1024,1024,1024,0.6462475870000617,981,True,0.1577026076766202,0.0077639198541381,0.0043225111263157,0.7894736842105263,False,15.0,19.0,0.0077639198541381,0.0077639198662343,0.0043225111357913,0,0,0,0,confirm,0.0
tour_h2,tour,holdout,raw_linear,13512,1024,1024,1024,1.3715741460000572,987,True,0.1356403479747955,0.0001031751284101,4.3553725e-05,0.95,False,19.0,20.0,0.0001031751284101,0.0001031751313887,4.1479739292835765e-05,0,0,15,5171,confirm,21.0
tour_h2,tour,holdout,no_uncertainty_linear,13504,1024,1024,1024,1.4585105070000282,1004,True,0.1139724589747287,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5854,confirm,32.0
rgv_h2,rgv,holdout,fast_v10,13508,1024,1024,1024,0.6963062400000126,1001,True,0.1281408435328031,0.0035162613478292,0.00111731844,0.8,False,4.0,5.0,0.0035162613478292,0.0035162613351353,0.0011173184357541,0,0,0,0,confirm,0.0
job_h1,job,holdout,unguarded_linear,13504,1024,1024,1024,2.6169743689999905,878,True,0.0793565096610787,0.0137341183546597,0.0077052480011501,0.7058823529411765,False,14.0,17.0,0.0137341183546597,0.0137341183560678,0.0077052480029633,0,0,15,2586,confirm,20.0
tour_h4,tour,holdout,scalar_linear,13506,1024,1024,1024,1.7540458099999796,990,True,0.1509902588990054,0.0018210294431337,0.001016272770217,0.875,False,22.0,24.0,0.0018210294431337,0.001821029433759,0.0009756218545892,0,0,15,4867,confirm,482.0
tour_h4,tour,holdout,no_uncertainty_linear,13509,1024,1024,1024,1.517027791999908,1010,True,0.1244445085067025,7.014737750662256e-07,2.6763737499999975e-05,0.9583333333333334,False,23.0,24.0,7.014737750662256e-07,7.014738385998307e-07,2.569318783265162e-05,0,0,15,5495,confirm,28.0
tour_h3,tour,holdout,no_uncertainty_linear,13510,1024,1024,1024,1.797138989999894,967,True,0.0690624561594824,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4546,confirm,43.0
job_h2,job,holdout,unguarded_linear,13506,1024,1024,1024,1.400052446000018,996,True,0.1152855708836536,0.0002756471706314,0.0005235089827586,0.896551724137931,False,27.0,29.0,0.0002756471706314,0.0002756471703946,0.0005235089855063,0,0,15,5495,confirm,75.0
job_h4,job,holdout,raw_linear,13503,1024,1024,1024,1.5108007609999277,999,True,0.1299416799614275,0.004600646348425,0.0039598211615608,0.7857142857142857,False,26.0,28.0,0.004600646348425,0.0046006463434322,0.0039598211589607,0,0,15,5244,confirm,34.0
rgv_h3,rgv,holdout,random_residual,13506,1024,1024,1024,1.6666853470001115,995,True,0.0948048975865341,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,confirm,456.0
rgv_h1,rgv,holdout,no_uncertainty_linear,13509,1024,1024,1024,1.7040855889999875,1010,True,0.0992384632022729,0.0,0.0,1.0,True,7.0,7.0,0.0,0.0,0.0,0,0,15,5632,confirm,212.0
tour_h2,tour,holdout,guarded_linear,13509,1024,1024,1024,1.6879907000000005,1006,True,0.1090948515612045,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5489,confirm,36.0
job_h3,job,holdout,guarded_linear,13511,1024,1024,1024,2.002346659000068,994,True,0.0784985867741751,0.0012237597822561,0.0006956818217391,0.9130434782608696,False,21.0,23.0,0.0012237597822561,0.0012237597845138,0.0006956818218961,0,0,15,4676,confirm,42.0
rgv_h4,rgv,holdout,no_uncertainty_linear,13512,1024,1024,1024,1.6808411609999894,1011,True,0.0419133731265794,0.0,0.0,1.0,True,12.0,12.0,0.0,0.0,0.0,0,0,15,5987,confirm,213.0
tour_h4,tour,holdout,random_residual,13503,1024,1024,1024,0.7164693849999821,1020,True,0.1345474804538217,0.0018441101197911,0.0013795011897512,0.875,False,25.0,24.0,0.0018441101197911,0.001844110118736,0.0013243211381441,0,0,0,0,confirm,635.0
tour_h1,tour,holdout,nsga2_guarded,13507,1024,1024,1024,1.548652397000069,988,True,0.1204775648485092,0.00020617925274,0.0001968325210526,0.9473684210526316,False,18.0,19.0,0.00020617925274,0.0002061792546505,0.0001968325225927,0,0,15,5292,confirm,41.0
tour_h1,tour,holdout,nsga2_guarded,13504,1024,1024,1024,1.6427055940000628,975,True,0.1159547531884519,0.00020617925274,0.0001968325210526,0.9473684210526316,False,18.0,19.0,0.00020617925274,0.0002061792546505,0.0001968325225927,0,0,15,5161,confirm,52.0
job_h1,job,holdout,fast_v10,13507,1024,1024,1024,1.3292821360000744,858,True,0.0971125186599689,0.0137341183546597,0.0077052480011501,0.7058823529411765,False,14.0,17.0,0.0137341183546597,0.0137341183560678,0.0077052480029633,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,raw_linear,13504,1024,1024,1024,1.1910688890000074,1009,True,0.1131026495943506,0.0003784420394762,0.0005351235666666,0.9166666666666666,False,12.0,12.0,0.0003784420394762,0.0003784420378461,0.0005351235648958,0,0,15,4124,confirm,128.0
job_h2,job,holdout,no_uncertainty_linear,13506,1024,1024,1024,1.606640293000055,1002,True,0.1159864882329243,0.0056469106756805,0.0016782726965517,0.8620689655172413,False,25.0,29.0,0.0056469106756805,0.005646910679062,0.0016782726993574,0,0,15,5557,confirm,56.0
rgv_h2,rgv,holdout,raw_linear,13504,1024,1024,1024,2.272957830999985,958,True,0.1290005615649419,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4142,confirm,117.0
rgv_h4,rgv,holdout,no_uncertainty_linear,13511,1024,1024,1024,2.108560895999972,1007,True,0.0928195038452914,0.0003784420394762,0.0005351235666666,0.9166666666666666,False,12.0,12.0,0.0003784420394762,0.0003784420378461,0.0005351235648958,0,0,15,5268,confirm,162.0
job_h1,job,holdout,random_residual,13505,1024,1024,1024,2.372024702999852,873,True,0.0618193238101488,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,0,0,confirm,209.0
job_h3,job,holdout,guarded_linear,13506,1024,1024,1024,2.1681484949999685,973,True,0.0680186143629733,0.0012237597822561,0.0006956818217391,0.9130434782608696,False,21.0,23.0,0.0012237597822561,0.0012237597845138,0.0006956818218961,0,0,15,4765,confirm,25.0
tour_h4,tour,holdout,scalar_linear,13508,1024,1024,1024,1.3995890549999783,1005,True,0.156154141508482,0.0005316761174288,0.0005446624333333,0.9583333333333334,False,23.0,24.0,0.0005316761174288,0.000531676118617,0.0005228759373336,0,0,15,5972,confirm,588.0
tour_h3,tour,holdout,random_residual,13512,1024,1024,1024,1.6402228039999045,952,True,0.109080081623567,9.35798432435786e-06,6.120582352941341e-05,0.9411764705882352,False,16.0,17.0,9.35798432435786e-06,9.35798359623038e-06,6.120581935836102e-05,0,0,0,0,confirm,362.0
tour_h2,tour,holdout,raw_linear,13508,1024,1024,1024,1.443561483999929,995,True,0.1445952042612127,0.0001031751284101,4.3553725e-05,0.95,False,19.0,20.0,0.0001031751284101,0.0001031751313887,4.1479739292835765e-05,0,0,15,5207,confirm,36.0
rgv_h2,rgv,holdout,scalar_linear,13503,1024,1024,1024,2.0043889000000945,967,True,0.0624481734148156,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4384,confirm,384.0
tour_h2,tour,holdout,raw_linear,13509,1024,1024,1024,1.4058827210001257,999,True,0.1427415602224305,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5706,confirm,32.0
job_h2,job,holdout,random_residual,13509,1024,1024,1024,0.9736525679998068,1007,True,0.1317387867625426,0.0090713958634945,0.0052526825453568,0.7586206896551724,False,25.0,29.0,0.0090713958634945,0.0090713958598155,0.0052526825412435,0,0,0,0,confirm,561.0
tour_h4,tour,holdout,nsga2_guarded,13502,1024,1024,1024,1.2331476959998326,1011,True,0.1234028310892488,0.0,0.0,1.0,True,24.0,24.0,0.0,0.0,0.0,0,0,15,5951,confirm,93.0
