task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
tour_new4,tour,fast_v10_codec,74510,1024,1024,1024,0.7854126540000834,0.10074762344930228,0.004985016222076831,0.0017923621290322578,0.8387096774193549,False,26,31,0.004985016222076831,0.004985016219330748,0.0017923621285966763,0,0,0,0,0,0,0,954
rgv_new4,rgv,fast_v10_codec,74503,1024,1024,1024,0.6196945700000924,0.07000915895765444,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,1007
rgv_new2,rgv,fast_v10_codec,74512,1024,1024,1024,0.6851719500000399,0.018254964805019067,2.867054352380394e-05,0.0004591368333333364,0.8333333333333334,False,6,6,2.867054352380394e-05,2.8670542994593186e-05,0.00045913682277319107,0,0,0,0,0,0,0,987
tour_new2,tour,fast_v10_codec,74510,1024,1024,1024,0.6290209960000084,0.11803595314574974,0.0006915318464574048,0.0003470553882352941,0.8823529411764706,False,15,17,0.0006915318464574048,0.0006915318524701554,0.0003277745362105537,0,0,0,0,0,0,0,990
tour_new3,tour,fast_v10_codec,74509,1024,1024,1024,0.7475306460000866,0.08722717694698814,0.005109707455532846,0.0028729532631578945,0.8947368421052632,False,19,19,0.005109707455532846,0.0051097074545914,0.002872953262288581,0,0,0,0,0,0,0,941
rgv_new3,rgv,fast_v10_codec,74510,1024,1024,1024,0.5992574560000321,0.134025550696717,0.01128577186539797,0.0050000000000000044,0.75,False,4,4,0.01128577186539797,0.01128577186618282,0.0050000000000000044,0,0,0,0,0,0,0,988
rgv_new3,rgv,fast_v10_codec,74506,1024,1024,1024,0.599366074000045,0.12937279848288474,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,982
job_new3,job,fast_v10_codec,74511,1024,1024,1024,0.6210084680001273,0.13381569473206464,0.008205938969635292,0.0030949523666666673,0.8095238095238095,False,21,21,0.008205938969635292,0.008205938947812264,0.003094952363135838,0,0,0,0,0,0,0,984
tour_new1,tour,fast_v10_codec,74507,1024,1024,1024,0.5691581969999788,0.08687576399268401,0.001021230585973308,0.0011209724508009292,0.8928571428571429,False,27,28,0.001021230585973308,0.0010212305831776407,0.001120972448680599,0,0,0,0,0,0,0,992
rgv_new3,rgv,fast_v10_codec,74501,1024,1024,1024,0.6778684500000054,0.08054781557656948,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,998
job_new3,job,fast_v10_codec,74512,1024,1024,1024,0.625113231999876,0.08089621877729938,0.007676400707890551,0.003962829599371719,0.7619047619047619,False,22,21,0.007676400707890551,0.007676400691925104,0.0039628295952971624,0,0,0,0,0,0,0,1006
rgv_new2,rgv,fast_v10_codec,74502,1024,1024,1024,0.6854849869998816,0.10240586306376165,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,0,0,0,0,0,0,0,978
job_new1,job,fast_v10_codec,74510,1024,1024,1024,0.699163358000078,0.15146791542081917,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,957
tour_new4,tour,fast_v10_codec,74512,1024,1024,1024,0.6788236580000557,0.07703560024707731,0.004985016222076831,0.0017923621290322578,0.8387096774193549,False,26,31,0.004985016222076831,0.004985016219330748,0.0017923621285966763,0,0,0,0,0,0,0,962
rgv_new4,rgv,fast_v10_codec,74508,1024,1024,1024,0.5908282809998582,0.15089664741846395,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,994
job_new4,job,fast_v10_codec,74505,1024,1024,1024,0.6161970460000248,0.22363331027511418,0.009153871688379531,0.003295121237499998,0.9166666666666666,False,23,24,0.009153871688379531,0.009153871687999408,0.003163316388864938,0,0,0,0,0,0,0,970
job_new1,job,fast_v10_codec,74501,1024,1024,1024,0.6545348360000389,0.11678559175707195,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,950
rgv_new1,rgv,fast_v10_codec,74504,1024,1024,1024,0.5230624539999553,0.15022193201470968,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1014
tour_new3,tour,fast_v10_codec,74508,1024,1024,1024,0.6702784419999261,0.10635858709914296,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,973
tour_new3,tour,fast_v10_codec,74511,1024,1024,1024,0.6982149399998434,0.10739855180459015,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,955
job_new1,job,fast_v10_codec,74509,1024,1024,1024,0.6827879300001314,0.09276277248828951,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,965
job_new2,job,fast_v10_codec,74507,1024,1024,1024,0.6108522899999116,0.12071258196228773,0.0033510267442841647,0.001607317217857142,0.8571428571428571,False,24,28,0.0033510267442841647,0.0033510267401809244,0.001607317216285165,0,0,0,0,0,0,0,987
rgv_new1,rgv,fast_v10_codec,74512,1024,1024,1024,0.6260229209999579,0.05874543619307564,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1010
job_new2,job,fast_v10_codec,74510,1024,1024,1024,0.5620540270001584,0.11847112810865217,0.006757018427660836,0.003169393207142857,0.8571428571428571,False,24,28,0.006757018427660836,0.0067570184407510624,0.0031693932139322738,0,0,0,0,0,0,0,994
job_new3,job,fast_v10_codec,74505,1024,1024,1024,0.8209656540000196,0.09797978092768451,0.01117218869983389,0.003253102914285713,0.7619047619047619,False,19,21,0.01117218869983389,0.011172188702882512,0.0032531029102557244,0,0,0,0,0,0,0,978
rgv_new1,rgv,fast_v10_codec,74509,1024,1024,1024,0.4867721900000106,0.1155472105705148,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1013
tour_new1,tour,fast_v10_codec,74504,1024,1024,1024,0.8023376240000744,0.08220881166405745,0.0001391015219858212,0.00028273930357142874,0.9285714285714286,False,26,28,0.0001391015219858212,0.00013910152243232603,0.0002827393043590562,0,0,0,0,0,0,0,980
rgv_new2,rgv,fast_v10_codec,74509,1024,1024,1024,0.751649610999948,0.15232586570239798,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,0,0,0,0,0,0,0,992
tour_new1,tour,fast_v10_codec,74512,1024,1024,1024,0.6472116459999597,0.10513898538757058,0.00022076382288158935,0.00037151635000000273,0.9285714285714286,False,26,28,0.00022076382288158935,0.00022076382248818044,0.00037151634993932953,0,0,0,0,0,0,0,985
tour_new4,tour,fast_v10_codec,74505,1024,1024,1024,0.8912882560000526,0.10632760172248931,0.004986404439574028,0.0017965994032258057,0.8064516129032258,False,25,31,0.004986404439574028,0.004986404436653219,0.0017965994022443885,0,0,0,0,0,0,0,963
