task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
rgv_new2,rgv,nsga_local24,74502,1024,1024,1024,1.1932272770000054,0.16756038879533292,0.07167405139929976,0.11839277975,0.5,False,4,6,0.07167405139929976,0.07167405137790003,0.1183927797402774,293,0,113,647,44482,15,16356,1022
tour_new1,tour,fast_v10,74510,1024,1024,1024,1.9241695610000988,0.10187463829820206,0.0009417319916851072,0.0008124379838507439,0.8928571428571429,False,26,28,0.0009417319916851072,0.0009417319925521727,0.000812437985583836,0,0,0,0,0,0,0,994
rgv_new2,rgv,fast_v10,74505,1024,1024,1024,2.421003701000018,0.0716953548364532,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,986
tour_new2,tour,local24,74504,1024,1024,1024,1.5356218869999338,0.0910909227756065,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,32,0,25,748,32010,15,8725,966
rgv_new1,rgv,nsga2_typed,74503,1024,1024,1024,1.1070731490000298,0.21462298804471325,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,0,0,0,0,0,0,0,1016
rgv_new2,rgv,nsga2_typed,74505,1024,1024,1024,1.107930056999976,0.10115539731899888,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,0,0,0,0,0,0,0,1016
tour_new3,tour,fast_h0,74501,1024,1024,1024,3.2305594010000505,0.10616470087726944,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,35,45866,0,0,0,15,3958,962
tour_new1,tour,nsga2_typed,74502,1024,1024,1024,1.9368802480000795,0.11355332764826179,0.0004940740789065337,0.000661283597229498,0.9642857142857143,False,29,28,0.0004940740789065337,0.0004940740764422272,0.0006612835951428432,0,0,0,0,0,0,0,988
job_new4,job,nsga_local24,74503,1024,1024,1024,1.294668918999946,0.11848381206699277,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,47,0,60,698,25049,15,8826,961
tour_new4,tour,h0,74508,1024,1024,1024,4.416297106999991,0.07352221757766463,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,40,35672,0,0,0,15,5096,995
rgv_new1,rgv,nsga_local24,74502,1024,1024,1024,1.3840919830000757,0.15452998337770277,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,191,0,102,673,36875,15,14928,1020
rgv_new3,rgv,refit32,74509,1024,1024,1024,3.204652710000005,0.1345653050112108,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,163,36143,0,0,0,30,4870,978
rgv_new1,rgv,local24,74506,1024,1024,1024,1.5233004689999916,0.09454266826284699,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,145,0,70,691,38522,15,13165,1004
job_new1,job,fast_v10,74510,1024,1024,1024,2.528424137999991,0.15146791542081917,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,957
rgv_new1,rgv,refit32,74508,1024,1024,1024,3.1929698960000223,0.14058163447759248,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,97,29953,0,0,0,30,5194,1010
tour_new2,tour,fast_h0,74507,1024,1024,1024,2.535283124999978,0.08091313477640791,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,25,39254,0,0,0,15,4472,976
rgv_new2,rgv,h0,74506,1024,1024,1024,5.5209772279999925,0.09539886960561236,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,190,37956,0,0,0,15,4495,977
tour_new2,tour,h0,74505,1024,1024,1024,5.188252624000029,0.06965449879720503,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,18,41065,0,0,0,15,4538,981
tour_new2,tour,nsga_local24,74507,1024,1024,1024,1.3699004830000376,0.11257271599740204,0.0,0.0,1.0,True,17,17,0.0,0.0,0.0,70,0,79,694,29130,15,10845,976
rgv_new3,rgv,nsga2_typed,74507,1024,1024,1024,1.8372193989999914,0.16550304049045178,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1003
rgv_new1,rgv,nsga_local24,74507,1024,1024,1024,1.3639129580000144,0.1045154229960878,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,191,0,125,642,36654,15,15590,1016
rgv_new2,rgv,local24,74509,1024,1024,1024,2.701645052999993,0.12246013503168056,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,164,0,50,740,33656,15,8992,994
job_new3,job,fast_v10,74503,1024,1024,1024,1.9350007619999587,0.09107230583648776,0.01113720064800216,0.003253102914285713,0.7619047619047619,False,20,21,0.01113720064800216,0.011137200642219354,0.0032531029102557244,0,0,0,0,0,0,0,998
tour_new3,tour,local24,74512,1024,1024,1024,1.6435280119999334,0.08355424711466625,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,23,0,26,741,28380,15,8110,962
rgv_new3,rgv,fast_h0,74511,1024,1024,1024,3.1537887169999976,0.09092231393224401,0.0008061265610368792,0.0050000000000000044,0.75,False,5,4,0.0008061265610368792,0.0008061265618702589,0.0050000000000000044,173,27767,0,0,0,15,5794,1009
tour_new3,tour,h0,74502,1024,1024,1024,5.626777006999987,0.11194887658439936,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,27,48344,0,0,0,15,3732,962
tour_new3,tour,fast_h0,74508,1024,1024,1024,3.1415588130000742,0.09034871203948328,0.0031675763087766454,0.0028729532631578945,0.8947368421052632,False,19,19,0.0031675763087766454,0.0031675763121015196,0.002872953262288581,24,48978,0,0,0,15,3531,932
job_new1,job,fast_v10,74503,1024,1024,1024,2.185936824999999,0.1613265710786318,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,956
rgv_new4,rgv,local24,74504,1024,1024,1024,2.0322616449999487,0.0884997383519063,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,216,0,94,662,32585,15,10956,1004
job_new3,job,fast_h0,74509,1024,1024,1024,3.1818219200000613,0.07578100334696787,0.0005003530890119581,0.00039987968095237897,0.9523809523809523,False,20,21,0.0005003530890119581,0.0005003530843588904,0.0003998796774941928,29,32626,0,0,0,15,5020,992
job_new2,job,fast_h0,74504,1024,1024,1024,2.5220653379999476,0.10709050708029347,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,39,33542,0,0,0,15,5317,999
job_new3,job,local24,74509,1024,1024,1024,1.8998171949999687,0.09096453207369085,0.0009062894562952605,0.0011343458428571395,0.8571428571428571,False,19,21,0.0009062894562952605,0.0009062894495002007,0.001134345836974603,41,0,43,730,30728,15,11595,993
job_new2,job,nsga_local24,74507,1024,1024,1024,1.1470433309999635,0.099940268123485,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,63,0,76,682,29680,15,11986,999
tour_new1,tour,nsga2_typed,74503,1024,1024,1024,2.1903609029999416,0.11171731872085702,0.008734678146570285,0.0030352143579437823,0.8214285714285714,False,29,28,0.008734678146570285,0.008734678145346397,0.003035214355534326,0,0,0,0,0,0,0,977
tour_new4,tour,refit32,74503,1024,1024,1024,2.897773905000008,0.05453040887122716,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,41,39533,0,0,0,30,4769,980
rgv_new3,rgv,fast_v10,74509,1024,1024,1024,2.0155685889999404,0.14088463627776512,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,991
job_new4,job,fast_v10,74504,1024,1024,1024,2.373868657999992,0.13419484049516822,0.01608667723442373,0.0061470067054156296,0.875,False,22,24,0.01608667723442373,0.016086677237519862,0.005901126438030938,0,0,0,0,0,0,0,938
job_new3,job,nsga_local24,74507,1024,1024,1024,1.1926835850000543,0.1076944227231702,0.0006200811698128777,0.0007626177476190458,0.9047619047619048,False,20,21,0.0006200811698128777,0.0006200811653933525,0.0007626177426425187,61,0,87,661,29356,15,12206,994
tour_new4,tour,nsga_local24,74511,1024,1024,1024,1.2535666900000706,0.1062890166389856,0.0015006685518691143,0.00045802066774193543,0.9032258064516129,False,30,31,0.0015006685518691143,0.0015006685472961463,0.0004580206679971094,68,0,78,706,28395,15,11104,983
rgv_new4,rgv,h0,74511,1024,1024,1024,4.920154224999919,0.09520191865965491,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,224,37204,0,0,0,15,4877,988
job_new1,job,fast_h0,74508,1024,1024,1024,2.577970053000058,0.08048009192613863,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,14,43790,0,0,0,15,4169,959
tour_new4,tour,nsga_local24,74509,1024,1024,1024,1.3440103599999702,0.10282072899867338,0.00016205422467295124,5.8242738709676954e-05,0.9354838709677419,False,30,31,0.00016205422467295124,0.00016205422472657466,5.8242738344365644e-05,84,0,78,694,27715,15,10758,985
tour_new3,tour,nsga2_typed,74512,1024,1024,1024,2.2564447429999746,0.1385110615838337,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,965
rgv_new4,rgv,nsga_local24,74501,1024,1024,1024,1.0767743449999898,0.03550618108395935,0.0016344924009536919,0.0009923285428571507,0.7142857142857143,False,7,7,0.0016344924009536919,0.0016344923868122163,0.0009923285370787413,249,0,95,685,37548,15,15022,1017
rgv_new1,rgv,fast_h0,74501,1024,1024,1024,2.439626700999952,0.0336057501791471,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,138,29342,0,0,0,15,5755,1001
rgv_new4,rgv,fast_h0,74507,1024,1024,1024,2.830410031000042,0.058786133418976635,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,219,37200,0,0,0,15,4858,983
job_new3,job,refit32,74504,1024,1024,1024,3.339471593999974,0.10541428307565352,0.010156718381181803,0.002490485166666667,0.8571428571428571,False,21,21,0.010156718381181803,0.010156718378779144,0.0024904851676132056,28,38428,0,0,0,30,5071,987
job_new2,job,fast_h0,74507,1024,1024,1024,2.7148511280000776,0.09664180380071132,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,26,34159,0,0,0,15,5190,998
tour_new3,tour,local24,74505,1024,1024,1024,1.7322291130000167,0.08906605036122177,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,20,0,25,723,27814,15,7803,957
rgv_new1,rgv,fast_v10,74504,1024,1024,1024,1.6306761129999359,0.15022193201470968,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1014
job_new3,job,refit32,74506,1024,1024,1024,2.7749284750000243,0.13028241142393546,0.0005003530890119581,0.00039987968095237897,0.9523809523809523,False,20,21,0.0005003530890119581,0.0005003530843588904,0.0003998796774941928,49,35171,0,0,0,30,4967,975
job_new3,job,local24_random,74502,1024,1024,1024,0.76186215000007,0.09850958403804264,0.0027339917648372975,0.0021491236666666643,0.8095238095238095,False,19,21,0.0027339917648372975,0.0027339917603976735,0.0021491236602467507,483,0,44,731,30733,0,0,994
tour_new1,tour,fast_v10,74512,1024,1024,1024,1.9003851389999227,0.10513898538757058,0.00022076382288158935,0.00037151635000000273,0.9285714285714286,False,26,28,0.00022076382288158935,0.00022076382248818044,0.00037151634993932953,0,0,0,0,0,0,0,985
rgv_new2,rgv,nsga_local24,74501,1024,1024,1024,0.9672191610000027,0.08766061529274692,0.0010548266765020389,0.0014971852833333332,0.8333333333333334,False,7,6,0.0010548266765020389,0.0010548266731362046,0.0014971852916516948,312,0,115,653,38351,15,15267,1019
rgv_new3,rgv,nsga2_typed,74510,1024,1024,1024,0.8102161819999765,0.18078790108801704,0.0008061265610368792,0.0050000000000000044,0.75,False,5,4,0.0008061265610368792,0.0008061265618702589,0.0050000000000000044,0,0,0,0,0,0,0,1017
job_new3,job,fast_v10,74506,1024,1024,1024,1.388607724999929,0.1624081093605614,0.002648537767273427,0.001715738665285916,0.7142857142857143,False,17,21,0.002648537767273427,0.002648537771578241,0.0017157386652600468,0,0,0,0,0,0,0,983
rgv_new4,rgv,fast_v10,74504,1024,1024,1024,1.9673870730000544,0.09111396720643501,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,982
job_new3,job,local24_random,74508,1024,1024,1024,0.9991135760000134,0.1380070049651745,0.013494758568100807,0.00406400377142857,0.7619047619047619,False,17,21,0.013494758568100807,0.013494758577138685,0.004064003768488319,446,0,51,712,26567,0,0,979
tour_new4,tour,fast_h0,74510,1024,1024,1024,2.7885580259999188,0.0701855083749799,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,53,42154,0,0,0,15,4716,967
job_new3,job,h0,74505,1024,1024,1024,4.707678085999987,0.08425431482754538,0.011017472567201241,0.002890364847619046,0.8095238095238095,False,20,21,0.011017472567201241,0.011017472561184892,0.0028903648451073984,31,36792,0,0,0,15,4911,984
rgv_new4,rgv,refit32,74508,1024,1024,1024,2.9921533950000594,0.11630511926014109,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,255,32576,0,0,0,30,5117,992
job_new1,job,refit32,74504,1024,1024,1024,3.4502773369999886,0.09202375645766289,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,16,45333,0,0,0,30,4303,943
job_new3,job,nsga2_typed,74510,1024,1024,1024,2.184142247000068,0.1712738484155227,0.000582381913313966,0.0011449272190476192,0.8571428571428571,False,19,21,0.000582381913313966,0.0005823819105494638,0.0011449272139424543,0,0,0,0,0,0,0,976
job_new4,job,local24,74511,1024,1024,1024,1.5460543670000106,0.0894366062193834,0.0,0.0,1.0,True,24,24,0.0,0.0,0.0,45,0,39,718,25842,15,9447,966
rgv_new2,rgv,refit32,74507,1024,1024,1024,3.35779431200001,0.08305497923576356,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,180,40535,0,0,0,30,4549,973
job_new3,job,local24,74506,1024,1024,1024,2.049416502999975,0.1297806676678836,0.0009062894562952605,0.0011343458428571395,0.8571428571428571,False,19,21,0.0009062894562952605,0.0009062894495002007,0.001134345836974603,51,0,50,727,31409,15,12213,997
tour_new2,tour,local24,74503,1024,1024,1024,1.4760450969999965,0.06507786387291462,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,32,0,19,729,32526,15,9211,992
job_new4,job,nsga2_typed,74501,1024,1024,1024,1.6582964560000164,0.14890019809446592,0.012656029984136483,0.005079179384477179,0.8333333333333334,False,21,24,0.012656029984136483,0.01265602998285034,0.004876012206678052,0,0,0,0,0,0,0,969
tour_new2,tour,fast_v10,74503,1024,1024,1024,1.861654442000031,0.09058375527573514,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,0,0,0,0,0,0,0,977
job_new1,job,local24_random,74508,1024,1024,1024,0.7939687289999711,0.10421030933941292,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,407,0,34,741,26844,0,0,978
job_new4,job,h0,74510,1024,1024,1024,4.3595987989999685,0.12250580208053533,0.008994510178971337,0.0028563262166666666,0.9583333333333334,False,23,24,0.008994510178971337,0.008994510176683308,0.00274207316732125,38,41219,0,0,0,15,4622,966
rgv_new3,rgv,nsga_local24,74507,1024,1024,1024,1.2020813819999603,0.12355642008478154,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,230,0,107,677,42217,15,16033,1020
tour_new2,tour,refit32,74508,1024,1024,1024,3.3389584059999606,0.09496396154363469,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,26,37325,0,0,0,30,4822,980
job_new3,job,fast_h0,74507,1024,1024,1024,2.3001389089999975,0.09470467917084,0.01117218869983389,0.003253102914285713,0.7619047619047619,False,19,21,0.01117218869983389,0.011172188702882512,0.0032531029102557244,24,37323,0,0,0,15,4696,975
tour_new3,tour,local24,74511,1024,1024,1024,1.3205247019999433,0.09459999375576442,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,31,0,25,727,28120,15,8181,956
job_new2,job,h0,74506,1024,1024,1024,4.454097113999978,0.12649069648566885,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,47,32234,0,0,0,15,5319,1000
tour_new1,tour,refit32,74506,1024,1024,1024,2.615289103000009,0.04063621706281019,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,28,31789,0,0,0,30,5319,1001
rgv_new2,rgv,nsga_local24,74512,1024,1024,1024,1.0146489080000265,0.016257488078184106,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,259,0,82,689,37370,15,14186,1012
rgv_new3,rgv,h0,74502,1024,1024,1024,5.354822901000034,0.12926064175326865,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,169,33172,0,0,0,15,5179,994
tour_new2,tour,fast_v10,74509,1024,1024,1024,1.7914784770000551,0.0807941999413769,0.0002601273556582514,0.00012142490588235294,0.9411764705882353,False,16,17,0.0002601273556582514,0.00026012735681667996,0.00011467907825612646,0,0,0,0,0,0,0,981
rgv_new2,rgv,fast_v10,74507,1024,1024,1024,1.6434673840000187,0.08620271814359862,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,998
job_new1,job,nsga_local24,74503,1024,1024,1024,1.2890023580000616,0.12332245102929147,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,43,0,66,704,24660,15,9507,958
job_new2,job,nsga_local24,74502,1024,1024,1024,1.3041091099998994,0.11771191987970467,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,81,0,76,692,29065,15,11945,989
tour_new3,tour,h0,74504,1024,1024,1024,4.994245797999952,0.07299365849274628,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,24,44998,0,0,0,15,4115,970
tour_new2,tour,nsga_local24,74512,1024,1024,1024,1.1948410859999967,0.10783727463815325,0.0,0.0,1.0,True,17,17,0.0,0.0,0.0,71,0,71,693,31313,15,11541,985
rgv_new4,rgv,fast_v10,74511,1024,1024,1024,2.312410672999931,0.09819869487440303,0.010796393356654957,0.002734827259465225,0.7142857142857143,False,6,7,0.010796393356654957,0.010796393370561012,0.002734827263457424,0,0,0,0,0,0,0,991
job_new3,job,nsga2_typed,74501,1024,1024,1024,1.4774676859999545,0.19536390226129188,0.008393054922357517,0.004419570579576264,0.6666666666666666,False,21,21,0.008393054922357517,0.008393054905764129,0.0044195705758916905,0,0,0,0,0,0,0,998
tour_new1,tour,nsga_local24,74501,1024,1024,1024,1.294985100999952,0.12706963157783163,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,87,0,79,697,28982,15,11311,981
tour_new4,tour,refit32,74510,1024,1024,1024,3.1639424149999513,0.07237432876132441,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,60,40334,0,0,0,30,4594,969
rgv_new2,rgv,fast_v10,74504,1024,1024,1024,2.4806763499999533,0.155907358772241,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,989
job_new3,job,fast_h0,74511,1024,1024,1024,2.9450206430000208,0.10350105205520074,0.0005673844148973298,0.0005358857571428555,0.9047619047619048,False,19,21,0.0005673844148973298,0.0005673844098178413,0.0005358857524893187,27,35689,0,0,0,15,4915,990
rgv_new1,rgv,refit32,74506,1024,1024,1024,2.719014496999989,0.09348598649770559,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,125,28767,0,0,0,30,5770,1014
rgv_new4,rgv,local24_random,74505,1024,1024,1024,0.9046997609999607,0.1007485594334955,0.003233728260590939,0.000745912828571441,0.7142857142857143,False,6,7,0.003233728260590939,0.0032337282510447093,0.0007459128266795575,426,0,61,711,34934,0,0,1000
rgv_new3,rgv,fast_h0,74506,1024,1024,1024,2.5627140770000096,0.11016595691596234,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,200,29344,0,0,0,15,5579,1010
rgv_new4,rgv,local24,74508,1024,1024,1024,1.4984767220000776,0.1190352715528071,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,151,0,65,714,32733,15,9862,992
rgv_new3,rgv,nsga2_typed,74502,1024,1024,1024,1.2621269080000275,0.14715314653010705,0.01128577186539797,0.0050000000000000044,0.75,False,4,4,0.01128577186539797,0.01128577186618282,0.0050000000000000044,0,0,0,0,0,0,0,1014
job_new2,job,local24,74502,1024,1024,1024,1.3914884040000288,0.12983380014959986,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,47,0,42,720,29519,15,11130,984
job_new3,job,local24_random,74511,1024,1024,1024,0.7402759809999679,0.133760658055767,0.012912615550886974,0.003654423395238096,0.8095238095238095,False,19,21,0.012912615550886974,0.012912615543947722,0.003654423393309914,441,0,41,718,28298,0,0,995
tour_new2,tour,fast_v10,74506,1024,1024,1024,2.507066022999993,0.12138608501907291,0.0002601273556582514,0.00012142490588235294,0.9411764705882353,False,16,17,0.0002601273556582514,0.00026012735681667996,0.00011467907825612646,0,0,0,0,0,0,0,963
rgv_new4,rgv,local24_random,74501,1024,1024,1024,0.7283236679999163,0.06292828126476867,0.010796393356654957,0.002734827259465225,0.7142857142857143,False,6,7,0.010796393356654957,0.010796393370561012,0.002734827263457424,399,0,41,720,32978,0,0,985
job_new2,job,h0,74509,1024,1024,1024,4.3668791100000135,0.11872569390959278,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,37,33328,0,0,0,15,5263,999
rgv_new2,rgv,local24,74506,1024,1024,1024,1.6446742980000408,0.09561149284267663,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,167,0,61,697,32377,15,8429,980
job_new3,job,fast_v10,74510,1024,1024,1024,1.8885460110000167,0.10939602554531129,0.0006871124956982495,0.0008986238238095224,0.8571428571428571,False,19,21,0.0006871124956982495,0.0006871124908523035,0.0008986238176376446,0,0,0,0,0,0,0,981
job_new4,job,fast_h0,74509,1024,1024,1024,3.088596149000068,0.10169637407220915,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,30,43893,0,0,0,15,4278,935
rgv_new1,rgv,fast_h0,74512,1024,1024,1024,2.4609627880000744,0.05754790627473853,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,103,27754,0,0,0,15,5802,1014
job_new3,job,fast_h0,74510,1024,1024,1024,3.304725508000047,0.10375775456686824,0.013293240559098012,0.0036915650095238083,0.8095238095238095,False,18,21,0.013293240559098012,0.01329324054727215,0.0036915650056557813,14,41647,0,0,0,15,4457,977
tour_new1,tour,fast_h0,74504,1024,1024,1024,2.624147086999983,0.06273038125494396,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,41,31775,0,0,0,15,5221,1006
tour_new1,tour,refit32,74509,1024,1024,1024,2.705125793000093,0.060335223370980864,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,29,31275,0,0,0,30,5516,1002
tour_new3,tour,refit32,74501,1024,1024,1024,4.644449918999953,0.10792541196088541,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,29,46969,0,0,0,30,3933,951
job_new2,job,nsga2_typed,74502,1024,1024,1024,1.585872178000045,0.17486422636744567,0.009817034542656262,0.007143835027870908,0.7142857142857143,False,24,28,0.009817034542656262,0.009817034534381307,0.007143835019707047,0,0,0,0,0,0,0,995
job_new1,job,nsga_local24,74507,1024,1024,1024,1.4490607459999865,0.1315287788921644,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,49,0,80,686,24794,15,9844,963
tour_new2,tour,fast_h0,74511,1024,1024,1024,2.7829533629999332,0.12456832758230525,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,51,37290,0,0,0,15,4597,973
job_new1,job,nsga2_typed,74510,1024,1024,1024,2.386471295000092,0.1564569035009712,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,944
rgv_new3,rgv,nsga_local24,74504,1024,1024,1024,1.1957689949999804,0.16640379930427082,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,246,0,97,670,42666,15,15953,1021
job_new3,job,refit32,74508,1024,1024,1024,3.121832971999993,0.1284433825038375,0.011043463787150848,0.002890364847619046,0.8095238095238095,False,19,21,0.011043463787150848,0.011043463778897724,0.0028903648451073984,30,37780,0,0,0,30,4766,985
job_new2,job,fast_h0,74510,1024,1024,1024,2.3385778900000105,0.10214255124017509,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,56,31717,0,0,0,15,5281,989
tour_new4,tour,nsga2_typed,74511,1024,1024,1024,2.2300629229999913,0.14263165982068354,0.0008422575432170035,0.0002636035967741931,0.8709677419354839,False,27,31,0.0008422575432170035,0.000842257538986598,0.00026360359577930664,0,0,0,0,0,0,0,965
rgv_new4,rgv,local24_random,74506,1024,1024,1024,0.774604896000028,0.10276820814308159,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,416,0,56,698,33931,0,0,999
job_new3,job,fast_v10,74502,1024,1024,1024,1.4844789750000018,0.11881282454502873,0.012829750633424444,0.003978891985714287,0.7619047619047619,False,19,21,0.012829750633424444,0.012829750642656772,0.003978891984346911,0,0,0,0,0,0,0,998
job_new1,job,local24_random,74507,1024,1024,1024,0.8104971799999703,0.1761852784800317,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,444,0,48,713,25402,0,0,983
job_new2,job,h0,74508,1024,1024,1024,3.8143319349999274,0.09008124065692481,0.0025112548781363324,0.0009397514178571428,0.8928571428571429,False,26,28,0.0025112548781363324,0.0025112548776851052,0.0009397514188677024,43,33624,0,0,0,15,5295,990
job_new1,job,fast_h0,74512,1024,1024,1024,2.697334995999995,0.08413814248002453,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,12,45245,0,0,0,15,4114,965
job_new4,job,fast_h0,74510,1024,1024,1024,2.3179151870000396,0.12250580208053533,0.008994510178971337,0.0028563262166666666,0.9583333333333334,False,23,24,0.008994510178971337,0.008994510176683308,0.00274207316732125,38,41219,0,0,0,15,4622,966
rgv_new1,rgv,fast_v10,74506,1024,1024,1024,1.689757634999978,0.09923746430707658,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1006
rgv_new2,rgv,nsga2_typed,74507,1024,1024,1024,1.0615242850000186,0.08850076191661359,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,1016
job_new4,job,fast_h0,74508,1024,1024,1024,2.5699142160000292,0.12319080185309512,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,38,44454,0,0,0,15,3959,949
tour_new1,tour,refit32,74512,1024,1024,1024,2.749772189000055,0.08055046358227923,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,47,32806,0,0,0,30,5207,1002
tour_new1,tour,nsga_local24,74506,1024,1024,1024,1.4779709729999695,0.048930611358044884,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,63,0,61,702,28879,15,10772,994
tour_new1,tour,local24,74508,1024,1024,1024,1.4331784050000351,0.06238060168193512,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,42,0,41,749,32025,15,12181,1007
